SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200647,20070116,3,19,1,2.67,PRD0900272,CL00123,DEP00044,G00012,D00003,CUST0000285664,MM,OT,994104100333058,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200722,20070727,6,10,1,2.67,PRD0900272,CL00123,DEP00044,G00012,D00003,CUST0000649717,UM,OA,994106800593585,L,UM,Top Up,Mixed,STORE00001,LS,E02
200741,20071206,5,21,1,2.67,PRD0900272,CL00123,DEP00044,G00012,D00003,CUST0000836210,UM,YF,994108700707663,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200717,20070623,7,15,1,2.67,PRD0900272,CL00123,DEP00044,G00012,D00003,CUST0000142044,MM,OA,994106300262227,L,UM,Top Up,Fresh,STORE00001,LS,E02
200701,20070226,2,20,1,2.67,PRD0900272,CL00123,DEP00044,G00012,D00003,CUST0000285664,MM,OT,994104700344484,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200704,20070322,5,21,1,2.67,PRD0900272,CL00123,DEP00044,G00012,D00003,,,,994105000019988,M,LA,Small Shop,Grocery,STORE00001,LS,E02
200650,20070206,3,20,3,8.01,PRD0900272,CL00123,DEP00044,G00012,D00003,CUST0000649717,UM,OA,994104400575838,L,MM,Top Up,Grocery,STORE00001,LS,E02
200650,20070210,7,15,3,8.01,PRD0900272,CL00123,DEP00044,G00012,D00003,CUST0000285664,MM,OT,994104400344795,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200701,20070301,5,21,1,2.67,PRD0900272,CL00123,DEP00044,G00012,D00003,CUST0000836210,UM,YF,994104700705002,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200704,20070322,5,16,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000461850,MM,OA,994105000460169,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200726,20070823,5,14,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000049674,MM,,994107200213011,M,LA,Small Shop,Grocery,STORE00001,LS,E02
200650,20070207,4,9,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000891571,MM,OT,994104400729504,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200650,20070205,2,15,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000450865,LA,OA,994104400449438,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200705,20070330,6,12,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000891571,MM,OT,994105100746478,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200652,20070219,2,14,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000461850,MM,OA,994104600454295,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200649,20070131,4,21,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000298310,LA,YF,994104300355820,L,LA,Top Up,Mixed,STORE00001,LS,E02
200705,20070401,1,20,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000105820,LA,OF,994105100234389,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200711,20070510,5,11,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000891571,MM,OT,994105700733125,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200702,20070308,5,18,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000780215,LA,,994104800661475,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200712,20070517,5,18,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000788454,MM,YF,994105800676073,L,UM,Top Up,Fresh,STORE00001,LS,E02
200744,20071228,6,16,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000361701,MM,YA,994109000292216,M,MM,Top Up,Grocery,STORE00001,LS,E02
200649,20070129,2,17,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,,,,994104300053389,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200648,20070126,6,21,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000298310,LA,YF,994104200346997,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200736,20071104,1,14,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000899418,MM,OT,994108200758302,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200651,20070212,2,13,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000975635,MM,OT,994104500795563,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200729,20070915,7,8,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000891571,MM,OT,994107500754356,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200726,20070825,7,10,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000899418,MM,OT,994107200770649,L,MM,Top Up,Mixed,STORE00001,LS,E02
200703,20070315,5,18,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000430660,MM,YF,994104900450103,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200738,20071114,4,13,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000891571,MM,OT,994108400751635,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200648,20070128,1,17,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000179179,LA,OT,994104200272138,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200647,20070117,4,21,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000298310,LA,YF,994104100340690,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200724,20070808,4,17,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000607420,LA,YA,994107000567777,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200734,20071017,4,9,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000778112,MM,OT,994108000662960,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200702,20070309,6,12,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000767243,LA,OT,994104800653250,L,LA,Top Up,Fresh,STORE00001,LS,E02
200720,20070713,6,16,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000461850,MM,OA,994106600476767,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200729,20070914,6,14,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000644893,LA,PE,994107500592789,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200734,20071016,3,9,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000891571,MM,OT,994108000735949,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200732,20071001,2,13,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000778112,MM,OT,994107800674600,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200648,20070127,7,10,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000891571,MM,OT,994104200720264,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200743,20071223,1,15,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000891571,MM,OT,994108900835776,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200728,20070906,5,15,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,,,,994107400042757,L,MM,Top Up,Mixed,STORE00001,LS,E02
200732,20071003,4,19,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000899418,MM,OT,994107800754082,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200733,20071014,1,9,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000778112,MM,OT,994107900666666,L,MM,Top Up,Fresh,STORE00001,LS,E02
200733,20071014,1,15,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000412413,UM,YF,994107900432761,L,UM,Top Up,Fresh,STORE00001,LS,E02
200714,20070530,4,17,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000461850,MM,OA,994106000460816,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200718,20070701,1,9,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000891571,MM,OT,994106400757453,L,LA,Top Up,Mixed,STORE00001,LS,E02
200720,20070714,7,19,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,,,,994106600019943,L,LA,Full Shop,Grocery,STORE00001,LS,E02
200648,20070125,5,11,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,,,,994104200078937,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200702,20070310,7,10,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000891571,MM,OT,994104800733310,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200650,20070211,1,18,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000138092,LA,OF,994104400252064,L,LA,Full Shop,Grocery,STORE00001,LS,E02
200713,20070522,3,17,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000788454,MM,YF,994105900693505,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200717,20070621,5,20,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000607420,LA,YA,994106300564668,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200719,20070707,7,9,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000331019,LA,,994106500391404,L,LA,Top Up,Mixed,STORE00001,LS,E02
200726,20070826,1,21,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000788454,MM,YF,994107200697227,L,UM,Top Up,Fresh,STORE00001,LS,E02
200714,20070528,2,21,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,,,,994106000158161,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200722,20070724,3,14,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000891571,MM,OT,994106800749601,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200650,20070206,3,15,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000372422,UM,YF,994104400399917,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200741,20071204,3,9,3,6.09,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000891571,MM,OT,994108700744121,L,MM,Top Up,Mixed,STORE00001,LS,E02
200708,20070417,3,20,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000476115,MM,YF,994105400478065,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200732,20071004,5,21,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000836210,UM,YF,994107800712484,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200736,20071030,3,10,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000891571,MM,OT,994108200753049,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200737,20071107,4,11,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000116931,MM,YF,994108300239530,M,MM,Top Up,Fresh,STORE00001,LS,E02
200707,20070412,5,12,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000891571,MM,OT,994105300728132,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200731,20070927,5,15,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000556297,MM,YA,994107700535599,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200648,20070128,1,16,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,,,,994104200029850,L,MM,Top Up,Mixed,STORE00001,LS,E02
200730,20070920,5,11,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000778112,MM,OT,994107600655204,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200728,20070904,3,12,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000938755,UM,,994107400790228,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200702,20070309,6,14,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000176653,UM,YF,994104800271995,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200701,20070228,4,9,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000731822,LA,OT,994104700636679,S,MM,Small Shop,Grocery,STORE00001,LS,E02
200728,20070905,4,13,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000463900,UM,YF,994107400475796,L,UM,Top Up,Fresh,STORE00001,LS,E02
200723,20070803,6,15,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,,,,994106900100507,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200705,20070327,3,16,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,,,,994105100133218,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200724,20070807,3,18,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000891571,MM,OT,994107000751634,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200735,20071026,6,8,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000778112,MM,OT,994108100672729,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200650,20070211,1,15,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000179179,LA,OT,994104400277425,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200709,20070428,7,10,3,6.09,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000891571,MM,OT,994105500747973,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200731,20070928,6,13,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000891571,MM,OT,994107700755164,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200649,20070204,1,12,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000461850,MM,OA,994104300459613,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200719,20070706,6,14,1,2.03,PRD0900273,CL00159,DEP00054,G00016,D00003,CUST0000461850,MM,OA,994106500478098,S,UM,Small Shop,Mixed,STORE00001,LS,E02
200650,20070209,6,17,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,,,,994104400082051,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200701,20070226,2,11,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000190750,LA,OT,994104700282805,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200715,20070605,3,12,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000322562,LA,OF,994106100382124,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200717,20070619,3,15,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000506810,LA,OF,994106300499205,L,MM,Top Up,Fresh,STORE00001,LS,E02
200717,20070624,1,12,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,,,,994106300079955,S,LA,Small Shop,Grocery,STORE00001,LS,E02
200715,20070608,6,14,3,4.8,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000411935,MM,YA,994106100440903,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200729,20070912,4,14,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,,,,994107500144567,M,UM,Small Shop,Grocery,STORE00001,LS,E02
200707,20070414,7,13,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000585617,LA,YF,994105300535475,L,MM,Top Up,Grocery,STORE00001,LS,E02
200720,20070714,7,21,3,4.8,PRD0900275,CL00116,DEP00042,G00011,D00003,,,,994106600074190,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200713,20070527,1,14,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,,,,994105900023042,L,MM,Full Shop,Grocery,STORE00001,LS,E02
200709,20070425,4,11,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,,,,994105500037318,M,MM,Top Up,Fresh,STORE00001,LS,E02
200715,20070605,3,21,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000836210,UM,YF,994106100719598,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200713,20070525,6,14,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000618211,LA,YF,994105900580878,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200721,20070720,6,11,3,4.8,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000644893,LA,PE,994106700594903,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200714,20070529,3,11,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,,,,994106000038363,L,UM,Top Up,Mixed,STORE00001,LS,E02
200720,20070711,4,21,3,4.8,PRD0900275,CL00116,DEP00042,G00011,D00003,,,,994106600163671,L,LA,Top Up,Grocery,STORE00001,LS,E02
200710,20070503,5,16,3,4.8,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000275796,LA,YF,994105600351250,M,MM,Small Shop,Grocery,STORE00001,LS,E02
200721,20070722,1,8,3,4.8,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000007860,LA,OT,994106700178852,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200725,20070816,5,17,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000109647,MM,YA,994107100243263,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200717,20070624,1,21,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000836210,UM,YF,994106300713196,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200719,20070704,4,20,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000057847,LA,OT,994106500211011,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200716,20070613,4,12,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000916687,MM,,994106200776077,L,MM,Top Up,Fresh,STORE00001,LS,E02
200717,20070623,7,21,3,4.8,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000633906,UM,OT,994106300581947,M,UM,Small Shop,Grocery,STORE00001,LS,E02
200720,20070714,7,9,3,4.8,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000007860,LA,OT,994106600179312,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200714,20070530,4,18,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000587643,LA,,994106000539779,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200714,20070602,7,21,3,4.8,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000411935,MM,YA,994106000429306,L,LA,Full Shop,Grocery,STORE00001,LS,E02
200718,20070701,1,21,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000836210,UM,YF,994106400720698,L,MM,Top Up,Fresh,STORE00001,LS,E02
200718,20070625,2,14,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000210836,MM,YA,994106400310291,M,LA,Small Shop,Mixed,STORE00001,LS,E02
200721,20070718,4,15,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000322562,LA,OF,994106700384051,L,LA,Full Shop,Grocery,STORE00001,LS,E02
200721,20070721,7,9,3,4.8,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000057847,LA,OT,994106700211996,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200716,20070611,2,16,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,,,,994106200002573,L,MM,Full Shop,Grocery,STORE00001,LS,E02
200726,20070820,2,17,1,1.6,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000375382,LA,YF,994107200426201,L,MM,Top Up,Mixed,STORE00001,LS,E02
200713,20070524,5,17,3,4.8,PRD0900275,CL00116,DEP00042,G00011,D00003,CUST0000071812,LA,YF,994105900219116,L,MM,Full Shop,Grocery,STORE00001,LS,E02
200646,20070109,3,14,1,0.3,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000914464,MM,YF,994104000718825,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200735,20071028,1,11,1,0.3,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000413889,MM,OT,994108100437078,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200701,20070226,2,11,1,0.3,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000963229,MM,YF,994104700788674,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200741,20071208,7,18,1,0.3,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000017325,MM,YA,994108700170939,M,LA,Top Up,Fresh,STORE00001,LS,E02
200645,20070106,7,18,3,0.9,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000200775,UM,OT,994103900253387,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200705,20070326,2,13,1,0.3,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000721182,LA,YA,994105100634903,M,MM,Small Shop,Nonfood,STORE00001,LS,E02
200739,20071121,4,10,1,0.3,PRD0900277,CL00203,DEP00068,G00022,D00005,,,,994108500040232,L,LA,Top Up,Mixed,STORE00001,LS,E02
200726,20070823,5,13,1,0.3,PRD0900277,CL00203,DEP00068,G00022,D00005,,,,994107200102924,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200743,20071220,5,17,1,0.3,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000607420,LA,YA,994108900626785,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200723,20070802,5,12,1,0.3,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000413889,MM,OT,994106900448169,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200724,20070806,2,13,3,0.9,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000200775,UM,OT,994107000307395,L,UM,Top Up,Mixed,STORE00001,LS,E02
200733,20071011,5,20,3,0.9,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000054137,MM,YF,994107900202480,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200737,20071109,6,17,3,0.9,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000200775,UM,OT,994108300294328,L,UM,Top Up,Mixed,STORE00001,LS,E02
200737,20071108,5,21,1,0.3,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000147574,MM,YA,994108300259544,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200706,20070406,6,9,3,0.9,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000200775,UM,OT,994105200294068,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200741,20071203,2,20,1,0.3,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000147574,MM,YA,994108700256379,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200727,20070828,3,10,1,0.3,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000413889,MM,OT,994107300441848,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200737,20071110,7,16,1,0.3,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000017325,MM,YA,994108300174158,L,MM,Top Up,Mixed,STORE00001,LS,E02
200743,20071223,1,14,1,0.3,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000017325,MM,YA,994108900196376,M,MM,Top Up,Mixed,STORE00001,LS,E02
200744,20071226,4,15,3,0.9,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000916687,MM,,994109000547288,L,MM,Top Up,Mixed,STORE00001,LS,E02
200649,20070131,4,9,3,0.9,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000200775,UM,OT,994104300294315,L,UM,Top Up,Mixed,STORE00001,LS,E02
200724,20070808,4,18,1,0.3,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000413889,MM,OT,994107000443606,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200735,20071024,4,10,1,0.3,PRD0900277,CL00203,DEP00068,G00022,D00005,,,,994108100096075,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200722,20070723,2,16,1,0.3,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000721182,LA,YA,994106800639831,M,MM,Top Up,Grocery,STORE00001,LS,E02
200708,20070416,2,14,3,0.9,PRD0900277,CL00203,DEP00068,G00022,D00005,CUST0000379060,MM,,994105400415142,L,MM,Top Up,Mixed,STORE00001,LS,E02
200730,20070921,6,16,1,1.57,PRD0900278,CL00219,DEP00073,G00023,D00005,,,,994107600067410,M,MM,Top Up,Fresh,STORE00001,LS,E02
200735,20071027,7,11,1,1.57,PRD0900278,CL00219,DEP00073,G00023,D00005,,,,994108100008070,M,MM,Top Up,Grocery,STORE00001,LS,E02
200743,20071219,4,18,1,1.57,PRD0900278,CL00219,DEP00073,G00023,D00005,CUST0000561716,MM,YA,994108900593474,L,MM,Top Up,Mixed,STORE00001,LS,E02
200726,20070820,2,19,1,1.57,PRD0900278,CL00219,DEP00073,G00023,D00005,,,,994107200105725,L,MM,Top Up,Fresh,STORE00001,LS,E02
200723,20070730,2,21,1,1.57,PRD0900278,CL00219,DEP00073,G00023,D00005,,,,994106900018194,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200723,20070805,1,13,1,1.57,PRD0900278,CL00219,DEP00073,G00023,D00005,CUST0000809879,UM,YF,994106900704325,L,MM,Top Up,Grocery,STORE00001,LS,E02
200735,20071022,2,8,1,1.57,PRD0900278,CL00219,DEP00073,G00023,D00005,,,,994108100130352,M,MM,Small Shop,Grocery,STORE00001,LS,E02
200652,20070221,4,14,1,1.57,PRD0900278,CL00219,DEP00073,G00023,D00005,CUST0000506810,LA,OF,994104600483090,S,MM,Small Shop,Nonfood,STORE00001,LS,E02
200722,20070729,1,10,1,1.57,PRD0900278,CL00219,DEP00073,G00023,D00005,CUST0000809879,UM,YF,994106800696768,S,MM,Small Shop,Nonfood,STORE00001,LS,E02
200739,20071125,1,12,1,1.57,PRD0900278,CL00219,DEP00073,G00023,D00005,,,,994108500162403,M,MM,Small Shop,Mixed,STORE00001,LS,E02
200649,20070131,4,18,1,1.57,PRD0900278,CL00219,DEP00073,G00023,D00005,CUST0000970826,LA,OT,994104300783999,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200703,20070317,7,21,1,3.3,PRD0900279,CL00096,DEP00030,G00008,D00002,CUST0000710863,LA,YF,994104900636592,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200728,20070905,4,13,1,3.3,PRD0900279,CL00096,DEP00030,G00008,D00002,,,,994107400082762,L,MM,Top Up,Fresh,STORE00001,LS,E02
200732,20071006,7,14,1,3.3,PRD0900279,CL00096,DEP00030,G00008,D00002,CUST0000111024,UM,,994107800240812,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200716,20070612,3,18,1,3.3,PRD0900279,CL00096,DEP00030,G00008,D00002,CUST0000240534,UM,OT,994106200328616,L,UM,Top Up,Mixed,STORE00001,LS,E02
200713,20070523,4,12,1,3.3,PRD0900279,CL00096,DEP00030,G00008,D00002,CUST0000718240,MM,OT,994105900647382,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200719,20070705,5,8,1,3.3,PRD0900279,CL00096,DEP00030,G00008,D00002,CUST0000774171,MM,PE,994106500685514,L,UM,Top Up,Fresh,STORE00001,LS,E02
200728,20070905,4,18,1,0.59,PRD0900281,CL00129,DEP00046,G00013,D00003,CUST0000755461,LA,YA,994107400668517,L,MM,Top Up,Fresh,STORE00001,LS,E02
