SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200720,20070715,1,20,3,11.07,PRD0900358,CL00061,DEP00018,G00006,D00002,,,,9.94107E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200646,20070108,2,18,1,3.69,PRD0900358,CL00061,DEP00018,G00006,D00002,CUST0000381019,MM,YF,9.94104E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200722,20070725,4,20,1,3.69,PRD0900358,CL00061,DEP00018,G00006,D00002,CUST0000381019,MM,YF,9.94107E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200706,20070405,5,15,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000848108,LA,,9.94105E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200724,20070809,5,17,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000837294,MM,OT,9.94107E+14,S,MM,Small Shop,Mixed,STORE00001,LS,E02
200713,20070524,5,8,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94106E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200701,20070301,5,18,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000848249,LA,OT,9.94105E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200714,20070601,6,14,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000800372,MM,YA,9.94106E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200732,20071007,1,13,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000550874,MM,OT,9.94108E+14,L,UM,Top Up,Mixed,STORE00001,LS,E02
200741,20071207,6,8,3,2.82,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000640090,MM,YA,9.94109E+14,L,LA,Top Up,Grocery,STORE00001,LS,E02
200709,20070426,5,11,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000942900,MM,PE,9.94106E+14,L,LA,Top Up,Fresh,STORE00001,LS,E02
200724,20070807,3,15,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000811783,UM,,9.94107E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200728,20070906,5,17,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000285664,MM,OT,9.94107E+14,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200716,20070613,4,14,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94106E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200729,20070915,7,20,6,5.64,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000173993,UM,OA,9.94108E+14,L,UM,Top Up,Grocery,STORE00001,LS,E02
200715,20070606,4,11,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000915203,LA,OT,9.94106E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200737,20071106,3,19,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000372422,UM,YF,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200741,20071208,7,12,3,2.82,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000044880,UM,OF,9.94109E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200713,20070524,5,21,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000001194,MM,OT,9.94106E+14,L,UM,Full Shop,Mixed,STORE00001,LS,E02
200646,20070113,7,20,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000285664,MM,OT,9.94104E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200744,20071227,5,16,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94109E+14,M,LA,Top Up,Mixed,STORE00001,LS,E02
200712,20070519,7,17,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000848108,LA,,9.94106E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200724,20070810,6,12,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000915203,LA,OT,9.94107E+14,S,MM,Small Shop,Mixed,STORE00001,LS,E02
200705,20070401,1,21,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94105E+14,M,UM,Small Shop,Fresh,STORE00001,LS,E02
200720,20070709,2,20,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000372188,MM,,9.94107E+14,M,MM,Top Up,Mixed,STORE00001,LS,E02
200650,20070206,3,16,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94104E+14,L,LA,Top Up,Mixed,STORE00001,LS,E02
200645,20070105,6,17,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000915203,LA,OT,9.94104E+14,L,LA,Top Up,Mixed,STORE00001,LS,E02
200735,20071027,7,21,3,2.82,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000996753,LA,YF,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200727,20070830,5,15,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000420363,MM,OT,9.94107E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200724,20070811,7,9,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94107E+14,S,LA,Small Shop,Mixed,STORE00001,LS,E02
200716,20070617,1,17,3,2.82,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000848108,LA,,9.94106E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200735,20071025,5,17,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000391212,LA,YF,9.94108E+14,M,MM,Small Shop,Grocery,STORE00001,LS,E02
200709,20070423,2,18,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000848108,LA,,9.94106E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200649,20070130,3,21,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000572630,MM,OT,9.94104E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200730,20070919,4,15,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000575056,UM,YA,9.94108E+14,M,MM,Top Up,Mixed,STORE00001,LS,E02
200723,20070802,5,10,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000147574,MM,YA,9.94107E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200707,20070412,5,8,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000923911,UM,YF,9.94105E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200724,20070807,3,14,3,2.82,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000996753,LA,YF,9.94107E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200709,20070428,7,16,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000528973,MM,OA,9.94106E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200731,20070929,7,14,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000550874,MM,OT,9.94108E+14,L,UM,Top Up,Mixed,STORE00001,LS,E02
200647,20070115,2,12,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000576800,MM,OA,9.94104E+14,M,LA,Top Up,Grocery,STORE00001,LS,E02
200722,20070729,1,9,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000242095,LA,OF,9.94107E+14,M,MM,Small Shop,Grocery,STORE00001,LS,E02
200729,20070912,4,13,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000884311,UM,OT,9.94108E+14,L,UM,Full Shop,Grocery,STORE00001,LS,E02
200702,20070309,6,13,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000256627,MM,OA,9.94105E+14,S,MM,Small Shop,Grocery,STORE00001,LS,E02
200718,20070630,7,17,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000915203,LA,OT,9.94106E+14,M,MM,Top Up,Fresh,STORE00001,LS,E02
200652,20070223,6,11,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000811783,UM,,9.94105E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200712,20070518,6,15,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000575056,UM,YA,9.94106E+14,M,MM,Small Shop,Grocery,STORE00001,LS,E02
200728,20070904,3,13,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000811783,UM,,9.94107E+14,M,MM,Top Up,Mixed,STORE00001,LS,E02
200705,20070331,7,15,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000848108,LA,,9.94105E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200717,20070621,5,19,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000848108,LA,,9.94106E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200743,20071219,4,13,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000136043,MM,YF,9.94109E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200648,20070122,2,13,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000915203,LA,OT,9.94104E+14,M,LA,Top Up,Mixed,STORE00001,LS,E02
200722,20070723,2,14,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000256627,MM,OA,9.94107E+14,M,MM,Small Shop,Grocery,STORE00001,LS,E02
200734,20071016,3,8,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000475903,MM,OA,9.94108E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200704,20070320,3,21,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94105E+14,M,MM,Small Shop,Mixed,STORE00001,LS,E02
200711,20070510,5,13,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000915203,LA,OT,9.94106E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200703,20070314,4,19,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000848108,LA,,9.94105E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200734,20071021,1,15,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94108E+14,L,MM,Top Up,Grocery,STORE00001,LS,E02
200737,20071111,1,10,3,2.82,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000996753,LA,YF,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200725,20070816,5,13,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000801239,MM,OA,9.94107E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200718,20070629,6,21,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94106E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200740,20071201,7,10,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000044880,UM,OF,9.94109E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200714,20070530,4,19,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000848108,LA,,9.94106E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200733,20071008,2,14,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000446902,MM,OT,9.94108E+14,L,LA,Full Shop,Fresh,STORE00001,LS,E02
200732,20071006,7,14,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000111024,UM,,9.94108E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200722,20070726,5,13,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000915203,LA,OT,9.94107E+14,L,UM,Top Up,Fresh,STORE00001,LS,E02
200724,20070810,6,10,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000712981,LA,YA,9.94107E+14,M,MM,Top Up,Mixed,STORE00001,LS,E02
200739,20071119,2,20,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94109E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200738,20071118,1,11,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000886224,MM,YA,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200743,20071220,5,13,3,2.82,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000704959,UM,OT,9.94109E+14,L,LA,Top Up,Grocery,STORE00001,LS,E02
200718,20070628,5,18,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000848108,LA,,9.94106E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200741,20071205,4,18,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000335064,UM,YF,9.94109E+14,M,MM,Small Shop,Grocery,STORE00001,LS,E02
200741,20071205,4,15,3,2.82,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000475903,MM,OA,9.94109E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200741,20071209,1,18,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94109E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200742,20071212,4,14,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000160842,LA,PE,9.94109E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200717,20070618,2,10,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000268287,LA,YA,9.94106E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200650,20070210,7,15,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000285664,MM,OT,9.94104E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200706,20070403,3,15,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000256627,MM,OA,9.94105E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200736,20071029,2,12,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000623730,MM,OT,9.94108E+14,S,MM,Small Shop,Grocery,STORE00001,LS,E02
200709,20070424,3,14,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94106E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200742,20071215,7,13,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000996753,LA,YF,9.94109E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200732,20071003,4,19,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94108E+14,M,MM,Top Up,Grocery,STORE00001,LS,E02
200723,20070801,4,13,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000561915,UM,OF,9.94107E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200704,20070319,2,12,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94105E+14,L,UM,Top Up,Fresh,STORE00001,LS,E02
200705,20070328,4,21,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94105E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200710,20070502,4,18,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000848108,LA,,9.94106E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200730,20070921,6,17,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94108E+14,M,MM,Top Up,Mixed,STORE00001,LS,E02
200726,20070821,3,15,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94107E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200726,20070826,1,18,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000785895,MM,OT,9.94107E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200707,20070414,7,20,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000075158,LA,YA,9.94105E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200734,20071021,1,17,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000285664,MM,OT,9.94108E+14,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200710,20070504,6,12,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94106E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200729,20070915,7,21,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000960829,LA,OT,9.94108E+14,L,LA,Top Up,Mixed,STORE00001,LS,E02
200741,20071203,2,21,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000670922,MM,YF,9.94109E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200718,20070701,1,21,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94106E+14,M,LA,Small Shop,Grocery,STORE00001,LS,E02
200650,20070207,4,13,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000744374,LA,,9.94104E+14,M,MM,Top Up,Grocery,STORE00001,LS,E02
200650,20070207,4,20,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000372188,MM,,9.94104E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200725,20070815,4,16,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000895258,MM,,9.94107E+14,M,LA,Top Up,Mixed,STORE00001,LS,E02
200740,20071129,5,8,3,2.82,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000475903,MM,OA,9.94109E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200645,20070101,2,18,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000448280,UM,OT,9.94104E+14,L,UM,Top Up,Fresh,STORE00001,LS,E02
200722,20070727,6,14,3,2.82,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000996753,LA,YF,9.94107E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200720,20070711,4,20,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000285664,MM,OT,9.94107E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200725,20070819,1,16,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000575056,UM,YA,9.94107E+14,M,UM,Top Up,Fresh,STORE00001,LS,E02
200720,20070711,4,15,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94107E+14,L,UM,Top Up,Mixed,STORE00001,LS,E02
200729,20070910,2,13,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200721,20070718,4,13,3,2.82,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000361812,UM,OF,9.94107E+14,L,UM,Top Up,Mixed,STORE00001,LS,E02
200732,20071002,3,21,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000452727,UM,OT,9.94108E+14,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200646,20070113,7,14,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000384178,UM,OT,9.94104E+14,M,LA,Top Up,Mixed,STORE00001,LS,E02
200730,20070923,1,9,3,2.82,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000886224,MM,YA,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200708,20070416,2,19,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000848108,LA,,9.94105E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200711,20070508,3,15,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000188842,MM,,9.94106E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200716,20070617,1,20,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000528973,MM,OA,9.94106E+14,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200733,20071012,6,17,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000550874,MM,OT,9.94108E+14,L,UM,Top Up,Mixed,STORE00001,LS,E02
200735,20071024,4,10,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000886224,MM,YA,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200726,20070826,1,15,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000256627,MM,OA,9.94107E+14,L,LA,Top Up,Mixed,STORE00001,LS,E02
200743,20071223,1,8,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000886224,MM,YA,9.94109E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200647,20070115,2,20,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000780215,LA,,9.94104E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200720,20070709,2,21,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,,,,9.94107E+14,L,LA,Top Up,Mixed,STORE00001,LS,E02
200702,20070309,6,11,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000915203,LA,OT,9.94105E+14,M,MM,Small Shop,Fresh,STORE00001,LS,E02
200650,20070209,6,13,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000256627,MM,OA,9.94104E+14,L,MM,Top Up,Mixed,STORE00001,LS,E02
200707,20070409,2,12,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000242095,LA,OF,9.94105E+14,M,LA,Small Shop,Fresh,STORE00001,LS,E02
200729,20070914,6,13,3,2.82,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000235674,UM,PE,9.94108E+14,L,UM,Top Up,Mixed,STORE00001,LS,E02
200726,20070820,2,21,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000960829,LA,OT,9.94107E+14,L,MM,Full Shop,Grocery,STORE00001,LS,E02
200715,20070605,3,11,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000329537,MM,,9.94106E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200714,20070528,2,19,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000381019,MM,YF,9.94106E+14,L,UM,Full Shop,Fresh,STORE00001,LS,E02
200731,20070928,6,11,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000811783,UM,,9.94108E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200701,20070226,2,20,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000285664,MM,OT,9.94105E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
200651,20070215,5,16,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000420363,MM,OT,9.94105E+14,M,LA,Top Up,Mixed,STORE00001,LS,E02
200737,20071109,6,15,1,0.94,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000188842,MM,,9.94108E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200741,20071204,3,21,3,2.82,PRD0900359,CL00148,DEP00052,G00015,D00003,CUST0000638798,LA,YF,9.94109E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200742,20071213,5,20,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,CUST0000312034,MM,YF,9.94109E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200702,20070310,7,16,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,CUST0000699774,LA,OF,9.94105E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200729,20070913,5,12,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,CUST0000356221,MM,YF,9.94108E+14,S,UM,Small Shop,Mixed,STORE00001,LS,E02
200707,20070410,3,15,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,CUST0000751170,UM,OT,9.94105E+14,L,UM,Top Up,Fresh,STORE00001,LS,E02
200650,20070206,3,14,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,CUST0000833037,LA,OT,9.94104E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200701,20070226,2,17,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,CUST0000283533,LA,,9.94105E+14,L,LA,Top Up,Grocery,STORE00001,LS,E02
200650,20070209,6,17,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,,,,9.94104E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200711,20070512,7,21,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,,,,9.94106E+14,L,LA,Top Up,Fresh,STORE00001,LS,E02
200649,20070202,6,14,3,0.87,PRD0900360,CL00140,DEP00049,G00014,D00003,CUST0000220295,LA,YF,9.94104E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200712,20070520,1,12,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,CUST0000167190,LA,OA,9.94106E+14,L,LA,Top Up,Fresh,STORE00001,LS,E02
200738,20071116,6,20,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,CUST0000771768,LA,YA,9.94108E+14,M,LA,Top Up,Mixed,STORE00001,LS,E02
200724,20070806,2,9,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,CUST0000978405,UM,YA,9.94107E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200652,20070221,4,13,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,CUST0000501703,LA,YA,9.94105E+14,L,MM,Full Shop,Mixed,STORE00001,LS,E02
200714,20070601,6,8,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,CUST0000241132,MM,OA,9.94106E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200652,20070225,1,12,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,,,,9.94105E+14,L,LA,Top Up,Mixed,STORE00001,LS,E02
200738,20071113,3,15,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,CUST0000122195,LA,YA,9.94108E+14,L,MM,Top Up,Fresh,STORE00001,LS,E02
200724,20070809,5,8,3,0.87,PRD0900360,CL00140,DEP00049,G00014,D00003,,,,9.94107E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200650,20070206,3,21,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,CUST0000699774,LA,OF,9.94104E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200705,20070327,3,11,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,CUST0000466448,MM,YF,9.94105E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200738,20071112,2,18,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,CUST0000138092,LA,OF,9.94108E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200720,20070712,5,15,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,CUST0000833037,LA,OT,9.94107E+14,L,LA,Full Shop,Mixed,STORE00001,LS,E02
200731,20070926,4,21,1,0.29,PRD0900360,CL00140,DEP00049,G00014,D00003,,,,9.94108E+14,L,MM,Full Shop,Fresh,STORE00001,LS,E02
